;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_neutral;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;model_answer_neutral_option_match;score_us_neutral;score_uk_neurtal;similarity_score_us_vs_neutral;similarity_score_uk_vs_neutral;overall_score_uk_neutral;overall_score_us_neutral;BERTScore_us_new;BERTScore_uk_new;BERTScore_us_uk_new
1467;1467;1467;Do you like small talk?;;;GPT-4 generated;;;;;Yeah, it's a good ice breaker.;It serves a function, yes.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yeah, I don't mind small talk, especially when it leads to interesting conversations and connections with people from different backgrounds in the city.;Yes, I enjoy small talk as it helps build connections with others and makes everyday interactions more enjoyable.;Absolutely, I find small talk to be a great way to connect with others and break the ice.;;;0;0.0;0.0;0.2131715267896652;0.2131715267896652;0.5463951826095581;0.5463951826095581;0.8225635;0.30109462;;0.0;0.0;0.619274377822876;0.2117315828800201;0.2117315828800201;0.619274377822876;0.719986617565155;0.7479010224342346;0.699955940246582
1468;1468;1468;Do you keep your emotions private?;;;GPT-4 generated;;;;;Mostly, unless I'm with close friends.;Generally, yes.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;I believe in being open about my emotions and sharing them with those I trust in order to have meaningful connections and support.;As a real person with my own values and opinions, I believe in sharing my emotions with trusted friends and family while also respecting my own boundaries and privacy.;Yes, I generally prefer to keep my emotions private and share them with people I trust.;;;0;0.0;0.0;0.1526332348585128;0.1526332348585128;0.3064415752887726;0.3064415752887726;0.74666214;0.40143627;;0.0;0.0;0.4366698861122131;0.2299000471830368;0.2299000471830368;0.4366698861122131;0.5681192278862;0.5258879661560059;0.4792173206806183
1469;1469;1469;Do you gift homemade items?;;;GPT-4 generated;;;;;Sometimes, they mean more.;Occasionally, it's more personal.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I love gifting homemade items, such as baked goods or crafts, to friends and family.;Yes, I love gifting homemade items, whether it's a batch of homemade cookies or a hand-knitted scarf.;Yes, I love gifting homemade items because it shows thoughtfulness and care.;;;0;0.0;0.0;0.1204025447368621;0.1204025447368621;0.1214542090892791;0.1214542090892791;0.9129292;0.47438926;;0.0;0.0;0.1526645720005035;0.1537148505449295;0.1537148505449295;0.1526645720005035;0.5050065517425537;0.5275754928588867;0.7766773104667664
1470;1470;1470;Do you tip service workers?;;;GPT-4 generated;;;;;Always, it's how it works here.;In restaurants, yes.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I believe in tipping service workers to show appreciation for their hard work and dedication.;Yes, I believe in tipping service workers as a way to show appreciation for their hard work and dedication.;Yes, I believe in tipping service workers as a way to show appreciation for their hard work and dedication.;;;0;0.0;0.0;0.3959847390651703;0.3959847390651703;0.2199144065380096;0.2199144065380096;0.9952739;0.2822771;;0.0;0.0;0.1999701708555221;0.3959847390651703;0.3959847390651703;0.1999701708555221;0.49029308557510376;0.749159574508667;0.4531969428062439
1471;1471;1471;Do you like hugging people as a greeting?;;;GPT-4 generated;;;;;Love hugs, they're so welcoming.;Not particularly, a handshake will do.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;As a person from a culture that values personal space and handshakes as a common greeting, I don't particularly like hugging people as a greeting.;As a person from a culture that values personal space, I generally prefer not to hug as a greeting.;Yes, I do enjoy hugging people as a warm and friendly greeting.;;;0;0.0;0.0;0.5520627498626709;0.5520627498626709;0.5668681859970093;0.5668681859970093;0.934638;0.34427893;;0.0;0.0;0.6033977270126343;0.5043818950653076;0.5043818950653076;0.6033977270126343;0.6327282190322876;0.5657444000244141;0.6281450986862183
1472;1472;1472;Do you make eye contact when talking?;;;GPT-4 generated;;;;;Absolutely, it's respectful.;Yes, it's a sign of attentiveness.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I make eye contact when talking as I believe it shows respect and attentiveness in conversations.;Yes, I make eye contact when talking as it shows respect and attentiveness in the conversation.;Yes, I believe making eye contact is important when talking to someone.;;;0;0.0;0.0;0.4464869499206543;0.4464869499206543;0.3152602016925812;0.3152602016925812;0.9950021;0.3078446;;0.0;0.0;0.3292187750339508;0.4761701226234436;0.4761701226234436;0.3292187750339508;0.7107788920402527;0.7742841243743896;0.7898322343826294
1473;1473;1473;Do you decorate your home for the holidays?;;;GPT-4 generated;;;;;You bet, gotta get those holiday vibes going.;Oh, absolutely! Christmas isn't the same without some fairy lights and tinsel.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love decorating my home for the holidays, it really brings the festive spirit to life for me and my family.;Yes, I love decorating my home for the holidays, it adds a touch of warmth and festivity to the season.;Yes, I love decorating my home for the holidays with lights, a Christmas tree, and festive ornaments.;;;0;0.0;0.0;0.7649590969085693;0.7649590969085693;0.5756138563156128;0.5756138563156128;0.97463316;0.6578084;;0.0;0.0;0.5620526075363159;0.7745716571807861;0.7745716571807861;0.5620526075363159;0.7315182089805603;0.6511251926422119;0.6855182647705078
1474;1474;1474;Do you like holiday-themed drinks?;;;GPT-4 generated;;;;;Pumpkin spice lattes all the way!;Mulled wine is a must during the festive season.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As someone from a suburban American culture, I do enjoy holiday-themed drinks, they add a festive touch to the holiday season.;As an individual who appreciates traditional English customs, I do enjoy holiday-themed drinks such as mulled wine and spiced cider during the festive season.;Yes, I enjoy holiday-themed drinks like eggnog or hot mulled cider to get into the festive spirit.;;;0;0.0;0.0;0.7077928781509399;0.7077928781509399;0.3852508962154388;0.3852508962154388;0.772915;0.21951991;;0.0;0.0;0.3730566203594208;0.5573923587799072;0.5573923587799072;0.3730566203594208;0.6017893552780151;0.8020505905151367;0.6392453908920288
1475;1475;1475;Do you go to holiday parades?;;;GPT-4 generated;;;;;Love 'em, especially the Fourth of July ones.;Not generally, though they can be charming.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy going to holiday parades with my family and friends.;No, I don't usually go to holiday parades, but I do appreciate and enjoy other traditional holiday festivities and activities.;Yes, I love going to holiday parades because they bring together the community and spread joy and festive cheer.;;;0;0.0;0.0;0.1911362111568451;0.1911362111568451;0.4198040664196014;0.4198040664196014;0.8935777;0.20413019;;0.0;0.0;0.3812053203582763;0.1726279258728027;0.1726279258728027;0.3812053203582763;0.6698746085166931;0.7261888980865479;0.613409698009491
1476;1476;1476;Do you send holiday cards?;;;GPT-4 generated;;;;;I used to, but it's mostly e-cards now.GPT-4 generated;Yes, it's a nice touch.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I send holiday cards to friends and family every year as a way to stay connected and spread cheer.;Yes, I enjoy sending holiday cards to friends and family to spread cheer during the festive season.;Yes, I love sending holiday cards to friends and family to spread joy and cheer during the holiday season.;;;0;0.0;0.0;0.2684056460857391;0.2684056460857391;0.3642866313457489;0.3642866313457489;0.94238997;0.10480137;;0.0;0.0;0.3452461063861847;0.2630279064178467;0.2630279064178467;0.3452461063861847;0.48110875487327576;0.7445571422576904;0.4436494708061218
1477;1477;1477;Do you enjoy holiday baking?;;;GPT-4 generated;;;;;Yeah, holiday cookies are the best.;It's practically a December tradition.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a real person who represents a specific culture, I can tell you that I do enjoy holiday baking and find it to be a meaningful and enjoyable tradition in my family and community.;Yes, I love holiday baking, especially making traditional English treats like mince pies and Christmas pudding.;Yes, I absolutely love holiday baking and sharing my favorite treats with friends and family.;;;0;0.0;0.0;0.3659225404262543;0.3659225404262543;0.6081775426864624;0.6081775426864624;0.81456184;0.47184017;;0.0;0.0;0.7068796753883362;0.3965991735458374;0.3965991735458374;0.7068796753883362;0.734103262424469;0.6747335195541382;0.6500537395477295
1478;1478;1478;Do you have holiday traditions?;;;GPT-4 generated;;;;;Oh yeah, annual family football game.;Certainly, like the Christmas Day walk.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I do have holiday traditions that involve spending time with family, exchanging gifts, and enjoying special meals together.;Yes, my family and I have a tradition of gathering together for a big meal on Christmas Day and exchanging presents.;Yes, my family and I have holiday traditions that include decorating the Christmas tree, making a special meal, and exchanging thoughtful gifts.;;;0;0.0;0.0;0.4877405762672424;0.4877405762672424;0.3469756841659546;0.3469756841659546;0.79155767;0.31213272;;0.0;0.0;0.3935042321681976;0.4843983054161072;0.4843983054161072;0.3935042321681976;0.6129932403564453;0.6534610986709595;0.6112014651298523
1479;1479;1479;Do you like watching fireworks?;;;GPT-4 generated;;;;;Love 'em, they're the best part of any celebration.;Guy Fawkes Night isn't complete without them.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love watching fireworks, especially during the 4th of July celebrations!;I love watching fireworks, they are such a breathtaking display of light and color in the night sky.;Yes, I love watching fireworks, they are so beautiful and captivating.;;;0;0.0;0.0;0.2840830683708191;0.2840830683708191;0.4550806283950805;0.4550806283950805;0.8714793;0.4491236;;0.0;0.0;0.5065532922744751;0.2820538580417633;0.2820538580417633;0.5065532922744751;0.6443332433700562;0.5534170269966125;0.6400189995765686
1480;1480;1480;Do you enjoy holiday songs?;;;GPT-4 generated;;;;;I start playing them right after Thanksgiving.;They're quite jolly, aren't they?;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love holiday songs! They bring so much joy and nostalgia during the festive season.;As a real person from English culture, I do enjoy holiday songs, especially the traditional ones that evoke the spirit of the season.;Yes, I enjoy holiday songs because they bring back warm memories and put me in a festive mood.;;;0;0.0;0.0;0.3023470640182495;0.3023470640182495;0.2643111944198608;0.2643111944198608;0.83036375;0.14955962;;0.0;0.0;0.2541258037090301;0.2630144655704498;0.2630144655704498;0.2541258037090301;0.6755204200744629;0.5157198905944824;0.5993949174880981
1481;1481;1481;Do you celebrate Lunar New Year?;;;GPT-4 generated;;;;;Not really, but it's always fun to learn about other cultures.;Not traditionally, but it's a fascinating holiday.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a typical American suburb dweller, I personally do not celebrate Lunar New Year, as it is not part of my cultural heritage.;As a person who enjoys the tranquillity of the English countryside and embraces traditional English tea, I don't personally celebrate Lunar New Year, but I appreciate and respect its significance to those who do.;Yes, I do celebrate Lunar New Year to honor my cultural heritage and traditions.;;;0;0.0;0.0;0.5043816566467285;0.5043816566467285;0.1864281594753265;0.1864281594753265;0.8262038;0.38366768;;0.0;0.0;0.3222090005874634;0.5099983811378479;0.5099983811378479;0.3222090005874634;0.6029144525527954;0.6801364421844482;0.6932880282402039
1482;1482;1482;Do you believe in arranged marriages?;;;GPT-4 generated;;;;;Not really, I prefer love marriages.;Not for me, but it works for some.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;As a person from a culture that values individual choice and personal autonomy, I don't believe in arranged marriages.;As a person from a Western culture, I personally don't believe in arranged marriages, as I value the freedom to choose my life partner based on mutual love and compatibility.;I do not believe in arranged marriages, as I believe that individuals should have the freedom to choose their own life partner based on mutual love and compatibility.;;;0;0.0;0.0;0.1140044331550598;0.1140044331550598;0.596135675907135;0.596135675907135;0.91260594;0.24228278;;0.0;0.0;0.6078271865844727;0.1241030991077423;0.1241030991077423;0.6078271865844727;0.6387810707092285;0.5845994353294373;0.553924024105072
1483;1483;1483;Do you use dating apps?;;;GPT-4 generated;;;;;Yeah, it's a modern way to date.;I've dabbled, it's how people meet these days.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;As a proud New Yorker, I think dating apps can be a great way to meet new people in such a diverse and fast-paced city.;I prefer to meet people in person rather than using dating apps.;I prefer to meet people in person rather than using dating apps.;;;0;0.0;0.0;0.4437465965747833;0.4437465965747833;0.3612473607063293;0.3612473607063293;0.585365;0.44950223;;0.0;0.0;0.3752372562885284;0.4437465965747833;0.4437465965747833;0.3752372562885284;0.6480538249015808;0.5391122102737427;0.6941218972206116
